,District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1161,Go Vap,10.84015,106.6710828,EASTIN Grand Hotel Saigon,10.796807167293402,106.67336268744874,Hotel
1162,Go Vap,10.84015,106.6710828,CGV Cinemas Hoàng Văn Thụ,10.798996836625667,106.6599645599952,Multiplex
1163,Go Vap,10.84015,106.6710828,Cục Gạch,10.792957067150258,106.68902047646318,Vietnamese Restaurant
1164,Go Vap,10.84015,106.6710828,Bánh Đúc,10.803090821117529,106.68388065951889,Snack Place
1165,Go Vap,10.84015,106.6710828,Cuc Gach Quan,10.790773351792526,106.69179532524467,Vietnamese Restaurant
1166,Go Vap,10.84015,106.6710828,Hải sản Rạn Biển,10.804503776759306,106.66135831868787,Seafood Restaurant
1167,Go Vap,10.84015,106.6710828,Ngu Binh,10.792287700473349,106.68208227217171,Vietnamese Restaurant
1168,Go Vap,10.84015,106.6710828,Phở Hòa Pasteur,10.786644168619457,106.68921916455398,Noodle House
1169,Go Vap,10.84015,106.6710828,Park Royal Hotel,10.799791220895347,106.66812770081431,Hotel
1170,Go Vap,10.84015,106.6710828,Manmaru,10.788212619866897,106.69572902037193,Japanese Restaurant
1171,Go Vap,10.84015,106.6710828,Cơm Tấm Ba Ghiền,10.794489421535138,106.66944334973368,Vietnamese Restaurant
1172,Go Vap,10.84015,106.6710828,uri foot therapy,10.792435162539483,106.68028139128984,Spa
1173,Go Vap,10.84015,106.6710828,Pizza 4P’s Hai Bà Trưng,10.783017468089634,106.69701706127131,Pizza Place
1174,Go Vap,10.84015,106.6710828,The Vintage Emporium,10.790145563752521,106.69920824478388,Café
1175,Go Vap,10.84015,106.6710828,Phở Dậu,10.789735768675182,106.6849963376821,Vietnamese Restaurant
1176,Go Vap,10.84015,106.6710828,Seventeen Coffee,10.825412879012807,106.62961811494431,Lounge
1177,Go Vap,10.84015,106.6710828,Tung Garden,10.79683236045252,106.67338591224953,Cantonese Restaurant
1178,Go Vap,10.84015,106.6710828,Noir. Dining in the Dark Saigon,10.786484355854066,106.6946791134439,Asian Restaurant
1179,Go Vap,10.84015,106.6710828,"Hum Vegetarian, Café & Restaurant",10.778750194659068,106.6922079986444,Vegetarian / Vegan Restaurant
1180,Go Vap,10.84015,106.6710828,Phở Phú Gia,10.786485094791875,106.68467739351497,Noodle House
1181,Go Vap,10.84015,106.6710828,Pizza 4P's,10.78222351254141,106.70497084169759,Pizza Place
1182,Go Vap,10.84015,106.6710828,Bit Tet TiTi French Restaurant,10.795784806420846,106.69485145874025,French Restaurant
1183,Go Vap,10.84015,106.6710828,Social Club @ Hotel Des Arts,10.78237248224753,106.69730264745415,Hotel Bar
1184,Go Vap,10.84015,106.6710828,MGallery Hotel des Art,10.782237834212175,106.69743677678166,Hotel
1185,Go Vap,10.84015,106.6710828,Saigon Outcast,10.81694156217556,106.72982897096499,Public Art
1186,Go Vap,10.84015,106.6710828,Cháo Vịt Gốc Nhà Lá,10.816427104085777,106.71980414385891,Vietnamese Restaurant
1187,Go Vap,10.84015,106.6710828,The Coffee House,10.796334454661688,106.6906698725093,Coffee Shop
1188,Go Vap,10.84015,106.6710828,Bánh Xèo 46 Đinh Công Tráng,10.78964209129958,106.69138984975618,Vietnamese Restaurant
1189,Go Vap,10.84015,106.6710828,Fusion Suites Sai Gon,10.772772887251579,106.689894104782,Hotel
1190,Go Vap,10.84015,106.6710828,Miu Miu Spa,10.781714580268417,106.70475353038672,Spa
1191,Go Vap,10.84015,106.6710828,Prem Bistro,10.778974,106.690335,Vegetarian / Vegan Restaurant
1192,Go Vap,10.84015,106.6710828,Park Hyatt Saigon,10.777573945426527,106.70360889230898,Hotel
1193,Go Vap,10.84015,106.6710828,Heart Of Darkness,10.779781,106.702999,Bar
1194,Go Vap,10.84015,106.6710828,MO-MO-PARADISE,10.780167629552494,106.69562657759879,Hotpot Restaurant
1195,Go Vap,10.84015,106.6710828,Pizza 4P's,10.77330135301938,106.69759947485072,Pizza Place
1196,Go Vap,10.84015,106.6710828,The Coffee House,10.801533389808522,106.71404017323825,Café
1197,Go Vap,10.84015,106.6710828,Village Thaodien,10.81648006799851,106.73373770038665,Hotel Bar
1198,Go Vap,10.84015,106.6710828,Vietnam Bike Tours®,10.802429141752336,106.70958280563354,Travel Agency
1199,Go Vap,10.84015,106.6710828,Propaganda,10.778912622927256,106.69789343017,Vietnamese Restaurant
1200,Go Vap,10.84015,106.6710828,Gem Center,10.789916878682392,106.70221868447864,Convention Center
1201,Go Vap,10.84015,106.6710828,La Villa Restaurant,10.803964718926109,106.73289077700613,French Restaurant
1202,Go Vap,10.84015,106.6710828,InterContinental Saigon,10.7812397,106.7005025,Hotel
1203,Go Vap,10.84015,106.6710828,Đường Sách Nguyễn Văn Bình,10.78024894539262,106.69940381539705,Bookstore
1204,Go Vap,10.84015,106.6710828,Le Van Tam Park (Công Viên Lê Văn Tám),10.787526896134207,106.69423653713271,Park
1205,Go Vap,10.84015,106.6710828,Golden Lotus Spa & Massage Club,10.77924134555606,106.70449277395437,Massage Studio
1206,Go Vap,10.84015,106.6710828,Le Méridien Saigon,10.779791132179442,106.70752823352814,Hotel
1207,Go Vap,10.84015,106.6710828,Lương Ký mì gia,10.792011867181678,106.70892544295707,Chinese Restaurant
1208,Go Vap,10.84015,106.6710828,District Federal - DF,10.80338,106.734146,Mexican Restaurant
1209,Go Vap,10.84015,106.6710828,Silverland Yen Hotel,10.774849922100469,106.69616040962687,Hotel
1210,Go Vap,10.84015,106.6710828,"Hum Vegetarian, Lounge & Restaurant",10.77668421646214,106.70587252851817,Vegetarian / Vegan Restaurant
1211,Go Vap,10.84015,106.6710828,Quan bui Garden,10.805196,106.73588,Vietnamese Restaurant
1212,Go Vap,10.84015,106.6710828,Biacraft Artisan Ales,10.776364499278667,106.685608306174,Beer Bar
1213,Go Vap,10.84015,106.6710828,Sushi Hokkaido Sachi Nguyễn Trãi,10.769228635370144,106.69037055801432,Sushi Restaurant
1214,Go Vap,10.84015,106.6710828,Pasteur Street Brewing Company,10.77522,106.700894,Brewery
1215,Go Vap,10.84015,106.6710828,Phong Cua - Cay Su Quan,10.820873654775315,106.72736287443178,Seafood Restaurant
1216,Go Vap,10.84015,106.6710828,Bánh Mì Huỳnh Hoa,10.77149,106.69238,Sandwich Place
1217,Go Vap,10.84015,106.6710828,Starbucks Reserve Hàn Thuyên,10.778961394448013,106.69818512269273,Coffee Shop
1218,Go Vap,10.84015,106.6710828,Quán Bụi,10.78129,106.705926,Asian Restaurant
1219,Go Vap,10.84015,106.6710828,Villa Song,10.815746235629904,106.73399449057091,Resort
1220,Go Vap,10.84015,106.6710828,Ashima Mushroom Hotpot,10.783649996666547,106.68948515078557,Restaurant
1221,Go Vap,10.84015,106.6710828,Cộng Cà Phê,10.777917420558502,106.70126563375021,Café
1222,Go Vap,10.84015,106.6710828,Bornga - Original Korean Taste -,10.778782,106.701889,Korean Restaurant
1223,Go Vap,10.84015,106.6710828,"L'Usine: Cafe, Bistro & Lifestyle Shop",10.775993909302073,106.7031864987467,Café
1224,Go Vap,10.84015,106.6710828,Silverland Sakyo Hotel & Spa,10.78156229249803,106.705500224353,Hotel
1225,Go Vap,10.84015,106.6710828,Cafe & Tib Chay,10.790763246697962,106.698351888187,Vegetarian / Vegan Restaurant
1226,Go Vap,10.84015,106.6710828,Opera,10.777190486233778,106.70346129785288,Italian Restaurant
1227,Go Vap,10.84015,106.6710828,Ân Nam quán,10.777905499598061,106.68363956145008,Restaurant
1228,Go Vap,10.84015,106.6710828,Club Lounge @ InterContinental Saigon,10.78097503871432,106.70096751156167,Hotel Bar
1229,Go Vap,10.84015,106.6710828,Ocean Palace,10.787295716612684,106.70474432376915,Chinese Restaurant
1230,Go Vap,10.84015,106.6710828,The Racha Room,10.775877997635979,106.70534137347434,Thai Restaurant
1231,Go Vap,10.84015,106.6710828,Carmen Bar,10.78232386869617,106.7049334420917,Cocktail Bar
1232,Go Vap,10.84015,106.6710828,Vietcetera Cafe,10.773102046515987,106.6889332088037,Café
1233,Go Vap,10.84015,106.6710828,Trois Gourmands Restaurant,10.806149300959037,106.7406675465306,French Restaurant
1234,Go Vap,10.84015,106.6710828,Vietnam Coffee Republic - the house,10.779575072202105,106.70459389686584,Coffee Shop
1235,Go Vap,10.84015,106.6710828,Miến Gà Kỳ Đồng,10.783943532217501,106.68201631900725,Breakfast Spot
1236,Go Vap,10.84015,106.6710828,Fit24 Fitness & Yoga Center - Ho Xuan Huong,10.777332109050471,106.68766094161445,Gym / Fitness Center
1237,Go Vap,10.84015,106.6710828,Quan Chi Hoa Vietnamese Cuisine,10.779048,106.703471,Vietnamese Restaurant
1238,Go Vap,10.84015,106.6710828,Temple Leaf Spa,10.778003690702022,106.7035163796788,Massage Studio
1239,Go Vap,10.84015,106.6710828,Bánh Mì 37,10.770827785457048,106.69260699082677,Food Truck
1240,Go Vap,10.84015,106.6710828,Sofitel Saigon Plaza,10.784304912854651,106.70247525756285,Hotel
1241,Go Vap,10.84015,106.6710828,Basilico,10.781410991549352,106.70124327057925,Italian Restaurant
1242,Go Vap,10.84015,106.6710828,Gartenstadt German Restaurant,10.77446429282367,106.7047635836618,German Restaurant
1243,Go Vap,10.84015,106.6710828,id cafe,10.777361778401492,106.68338924799937,Café
1244,Go Vap,10.84015,106.6710828,B3 - Steakhouse & Craft Beer,10.775190128194758,106.70249153306926,Steakhouse
1245,Go Vap,10.84015,106.6710828,Ebisu Restaurant,10.785075862176932,106.69903713103172,Japanese Restaurant
1246,Go Vap,10.84015,106.6710828,Den Long Restaurant,10.769603805550325,106.69083378053003,Vietnamese Restaurant
1247,Go Vap,10.84015,106.6710828,The Alley Cocktail Bar & Kitchen,10.774759614740848,106.70060492162908,Speakeasy
1248,Go Vap,10.84015,106.6710828,Takashimaya,10.773193707180177,106.70107457707464,Department Store
1249,Go Vap,10.84015,106.6710828,Maison Marou Saigon,10.769666838302594,106.69792482483172,Dessert Shop
1250,Go Vap,10.84015,106.6710828,Xe lam Bistro,10.776861343726944,106.66289851696189,Vietnamese Restaurant
1251,Go Vap,10.84015,106.6710828,A Cut Above,10.80907,106.731191,Health & Beauty Service
1252,Go Vap,10.84015,106.6710828,Pendo 2,10.806576510807655,106.7347015640331,Italian Restaurant
1253,Go Vap,10.84015,106.6710828,Christina's Saigon,10.76530287255025,106.68661153058503,Bed & Breakfast
1254,Tan Binh,10.797979400000001,106.6538054,CGV Cinemas Hoàng Văn Thụ,10.798996836625667,106.6599645599952,Multiplex
1255,Tan Binh,10.797979400000001,106.6538054,Hoa Viên Phổ Quang,10.803629967731892,106.66622775078679,Beer Garden
1256,Tan Binh,10.797979400000001,106.6538054,EASTIN Grand Hotel Saigon,10.796807167293402,106.67336268744874,Hotel
1257,Tan Binh,10.797979400000001,106.6538054,Hải sản Rạn Biển,10.804503776759306,106.66135831868787,Seafood Restaurant
1258,Tan Binh,10.797979400000001,106.6538054,Cơm Tấm Ba Ghiền,10.794489421535138,106.66944334973368,Vietnamese Restaurant
1259,Tan Binh,10.797979400000001,106.6538054,Park Royal Hotel,10.799791220895347,106.66812770081431,Hotel
1260,Tan Binh,10.797979400000001,106.6538054,Starbucks,10.813033535037803,106.66277021169662,Coffee Shop
1261,Tan Binh,10.797979400000001,106.6538054,IBIS SAIGON AIRPORT Hotel,10.813343032199453,106.66615316263356,Hotel
1262,Tan Binh,10.797979400000001,106.6538054,Cục Gạch,10.792957067150258,106.68902047646318,Vietnamese Restaurant
1263,Tan Binh,10.797979400000001,106.6538054,Ngu Binh,10.792287700473349,106.68208227217171,Vietnamese Restaurant
1264,Tan Binh,10.797979400000001,106.6538054,Xe lam Bistro,10.776861343726944,106.66289851696189,Vietnamese Restaurant
1265,Tan Binh,10.797979400000001,106.6538054,Phở Hòa Pasteur,10.786644168619457,106.68921916455398,Noodle House
1266,Tan Binh,10.797979400000001,106.6538054,uri foot therapy,10.792435162539483,106.68028139128984,Spa
1267,Tan Binh,10.797979400000001,106.6538054,Tung Garden,10.79683236045252,106.67338591224953,Cantonese Restaurant
1268,Tan Binh,10.797979400000001,106.6538054,CGV Cinemas Sư Vạn Hạnh,10.77091159732955,106.66967046370713,Multiplex
1269,Tan Binh,10.797979400000001,106.6538054,Cuc Gach Quan,10.790773351792526,106.69179532524467,Vietnamese Restaurant
1270,Tan Binh,10.797979400000001,106.6538054,Nhân Quán,10.769650206898161,106.65154137755049,Vietnamese Restaurant
1271,Tan Binh,10.797979400000001,106.6538054,Fusion Suites Sai Gon,10.772772887251579,106.689894104782,Hotel
1272,Tan Binh,10.797979400000001,106.6538054,Phở Phú Gia,10.786485094791875,106.68467739351497,Noodle House
1273,Tan Binh,10.797979400000001,106.6538054,"Hum Vegetarian, Café & Restaurant",10.778750194659068,106.6922079986444,Vegetarian / Vegan Restaurant
1274,Tan Binh,10.797979400000001,106.6538054,Phở Dậu,10.789735768675182,106.6849963376821,Vietnamese Restaurant
1275,Tan Binh,10.797979400000001,106.6538054,Công viên Gia Định (Gia Dinh Park),10.812525059639839,106.67733192443848,Park
1276,Tan Binh,10.797979400000001,106.6538054,Pizza 4P’s Hai Bà Trưng,10.783017468089634,106.69701706127131,Pizza Place
1277,Tan Binh,10.797979400000001,106.6538054,Bánh Đúc,10.803090821117529,106.68388065951889,Snack Place
1278,Tan Binh,10.797979400000001,106.6538054,Manmaru,10.788212619866897,106.69572902037193,Japanese Restaurant
1279,Tan Binh,10.797979400000001,106.6538054,Ốc Như,10.770863294192498,106.67637496744965,Vietnamese Restaurant
1280,Tan Binh,10.797979400000001,106.6538054,Biacraft Artisan Ales,10.776364499278667,106.685608306174,Beer Bar
1281,Tan Binh,10.797979400000001,106.6538054,Sushi Hokkaido Sachi Nguyễn Trãi,10.769228635370144,106.69037055801432,Sushi Restaurant
1282,Tan Binh,10.797979400000001,106.6538054,Prem Bistro,10.778974,106.690335,Vegetarian / Vegan Restaurant
1283,Tan Binh,10.797979400000001,106.6538054,Sân Golf Tân Sơn Nhất,10.829959022120736,106.64997382819257,Golf Course
1284,Tan Binh,10.797979400000001,106.6538054,Ân Nam quán,10.777905499598061,106.68363956145008,Restaurant
1285,Tan Binh,10.797979400000001,106.6538054,Pizza 4P's,10.77330135301938,106.69759947485072,Pizza Place
1286,Tan Binh,10.797979400000001,106.6538054,Bánh Mì Huỳnh Hoa,10.77149,106.69238,Sandwich Place
1287,Tan Binh,10.797979400000001,106.6538054,Noir. Dining in the Dark Saigon,10.786484355854066,106.6946791134439,Asian Restaurant
1288,Tan Binh,10.797979400000001,106.6538054,Christina's Saigon,10.76530287255025,106.68661153058503,Bed & Breakfast
1289,Tan Binh,10.797979400000001,106.6538054,Bánh Cuốn Thiên Hương,10.772171929058288,106.67537034212144,Vietnamese Restaurant
1290,Tan Binh,10.797979400000001,106.6538054,Social Club @ Hotel Des Arts,10.78237248224753,106.69730264745415,Hotel Bar
1291,Tan Binh,10.797979400000001,106.6538054,MGallery Hotel des Art,10.782237834212175,106.69743677678166,Hotel
1292,Tan Binh,10.797979400000001,106.6538054,id cafe,10.777361778401492,106.68338924799937,Café
1293,Tan Binh,10.797979400000001,106.6538054,Vietcetera Cafe,10.773102046515987,106.6889332088037,Café
1294,Tan Binh,10.797979400000001,106.6538054,MO-MO-PARADISE,10.780167629552494,106.69562657759879,Hotpot Restaurant
1295,Tan Binh,10.797979400000001,106.6538054,AEON Supermarket,10.801783,106.618443,Supermarket
1296,Tan Binh,10.797979400000001,106.6538054,Hotel Nikko Saigon,10.763748703767337,106.68294278468427,Hotel
1297,Tan Binh,10.797979400000001,106.6538054,Silverland Yen Hotel,10.774849922100469,106.69616040962687,Hotel
1298,Tan Binh,10.797979400000001,106.6538054,Miến Gà Kỳ Đồng,10.783943532217501,106.68201631900725,Breakfast Spot
1299,Tan Binh,10.797979400000001,106.6538054,Chè Hiển Khánh,10.767536712950173,106.67974209512909,Dessert Shop
1300,Tan Binh,10.797979400000001,106.6538054,Den Long Restaurant,10.769603805550325,106.69083378053003,Vietnamese Restaurant
1301,Tan Binh,10.797979400000001,106.6538054,Fit24 Fitness & Yoga Center - Ho Xuan Huong,10.777332109050471,106.68766094161445,Gym / Fitness Center
1302,Tan Binh,10.797979400000001,106.6538054,Propaganda,10.778912622927256,106.69789343017,Vietnamese Restaurant
1303,Tan Binh,10.797979400000001,106.6538054,Bánh Mì 37,10.770827785457048,106.69260699082677,Food Truck
1304,Tan Binh,10.797979400000001,106.6538054,The Vintage Emporium,10.790145563752521,106.69920824478388,Café
1305,Tan Binh,10.797979400000001,106.6538054,Celadon City,10.802460670513293,106.61801787481112,Park
1306,Tan Binh,10.797979400000001,106.6538054,Pizza 4P's,10.78222351254141,106.70497084169759,Pizza Place
1307,Tan Binh,10.797979400000001,106.6538054,Bánh Xèo 46 Đinh Công Tráng,10.78964209129958,106.69138984975618,Vietnamese Restaurant
1308,Tan Binh,10.797979400000001,106.6538054,Park Hyatt Saigon,10.777573945426527,106.70360889230898,Hotel
1309,Tan Binh,10.797979400000001,106.6538054,Ashima Mushroom Hotpot,10.783649996666547,106.68948515078557,Restaurant
1310,Tan Binh,10.797979400000001,106.6538054,Heart Of Darkness,10.779781,106.702999,Bar
1311,Tan Binh,10.797979400000001,106.6538054,Phở Lệ,10.771857328027926,106.68594736559955,Vietnamese Restaurant
1312,Tan Binh,10.797979400000001,106.6538054,Ho Thi Ky Flower Market,10.765837871095428,106.67672674569413,Flower Shop
